,AnoMes,Municipio,Estado,Regiao,QT_PagadorPF,QT_PagadorPJ,QT_RecebedorPF,QT_RecebedorPJ
341,202310,COMBINADO,TOCANTINS,NORTE,61551,3192,46403,9202
342,202310,MANARI,PERNAMBUCO,NORDESTE,108700,1772,68439,7354
343,202310,MARUMBI,PARANÁ,SUL,37290,3715,24260,7474
344,202310,PEDRO DO ROSÁRIO,MARANHÃO,NORDESTE,199110,2469,129752,6714
345,202310,ITAPORÃ,MATO GROSSO DO SUL,CENTRO-OESTE,224580,18227,124700,50402
346,202310,CAMPINA GRANDE DO SUL,PARANÁ,SUL,711141,79603,459484,201716
347,202310,NOVA ESPERANÇA,PARANÁ,SUL,303338,32305,187696,70356
348,202310,IGARAPÉ-MIRI,PARÁ,NORTE,568870,24095,416418,45290
349,202310,NOVO ITACOLOMI,PARANÁ,SUL,20537,1592,13517,3329
350,202310,CUSTÓDIA,PERNAMBUCO,NORDESTE,366582,16560,251413,56159
351,202310,TAQUARITINGA DO NORTE,PERNAMBUCO,NORDESTE,336168,10889,269092,49269
352,202310,VENTANIA,PARANÁ,SUL,83977,5488,44297,11824
353,202310,IRARÁ,BAHIA,NORDESTE,474967,19071,323234,51046
354,202310,ANDIRÁ,PARANÁ,SUL,217833,22600,133364,52258
355,202310,LAGO DA PEDRA,MARANHÃO,NORDESTE,693645,22151,477032,100688
356,202310,MANDAGUARI,PARANÁ,SUL,353708,46857,223268,81079
357,202310,QUATRO BARRAS,PARANÁ,SUL,334318,38759,204599,61311
358,202310,ENGENHEIRO BELTRÃO,PARANÁ,SUL,153205,12333,85261,29835
359,202310,SANTARÉM,PARÁ,NORTE,8164687,452042,5831631,1325314
360,202310,LOBATO,PARANÁ,SUL,53284,5296,33578,9839
361,202310,NOVA ROSALÂNDIA,TOCANTINS,NORTE,51516,1897,32912,5447
362,202310,GAMELEIRA,PERNAMBUCO,NORDESTE,245316,4139,174592,10905
363,202310,ANGELIM,PERNAMBUCO,NORDESTE,93136,1228,59493,4961
364,202310,NOVA TIMBOTEUA,PARÁ,NORTE,143682,3782,104476,10015
365,202310,CORONEL DOMINGOS SOARES,PARANÁ,SUL,38264,3200,19387,6888
366,202310,CAETANOS,BAHIA,NORDESTE,83641,2271,51075,8070
367,202310,URAÍ,PARANÁ,SUL,106976,7914,67894,17208
368,202310,LIDIANÓPOLIS,PARANÁ,SUL,33159,2396,16649,5019
369,202310,SERRANÓPOLIS DO IGUAÇU,PARANÁ,SUL,28265,2921,13590,4466
370,202310,MUNDO NOVO,MATO GROSSO DO SUL,CENTRO-OESTE,231570,19985,142577,61166
371,202310,MARILENA,PARANÁ,SUL,61247,5706,36788,15065
372,202310,TUCUMÃ,PARÁ,NORTE,648639,36569,419247,153438
373,202310,SÃO PAULO DAS MISSÕES,RIO GRANDE DO SUL,SUL,27827,2072,14987,5581
374,202310,MADRE DE DEUS,BAHIA,NORDESTE,468173,18411,335943,49724
375,202310,PORTO RICO,PARANÁ,SUL,39379,8521,23033,21927
376,202310,NOVA ESPERANÇA DO SUDOESTE,PARANÁ,SUL,39471,3773,17989,9589
377,202310,GURUPÁ,PARÁ,NORTE,203255,4717,135705,20971
378,202310,ILHA DE ITAMARACÁ,PERNAMBUCO,NORDESTE,370124,9764,300602,35015
379,202310,CRUZ DAS ALMAS,BAHIA,NORDESTE,1047618,58948,794875,167849
380,202310,SÃO JOSÉ DO BELMONTE,PERNAMBUCO,NORDESTE,427152,11366,283772,38597
381,202310,CUMARU DO NORTE,PARÁ,NORTE,84223,5457,50380,16255
382,202310,MAUÁ DA SERRA,PARANÁ,SUL,103038,10548,61692,17117
383,202310,TERRA BOA,PARANÁ,SUL,194764,16848,109059,45271
384,202310,CARLÓPOLIS,PARANÁ,SUL,121918,12899,77974,37505
385,202310,PARAGOMINAS,PARÁ,NORTE,2119204,120600,1471405,315027
386,202310,SÃO MIGUEL DO GUAMÁ,PARÁ,NORTE,715051,29986,497108,155849
387,202310,SERTANEJA,PARANÁ,SUL,52193,5728,31170,10822
388,202310,ALIANÇA,PERNAMBUCO,NORDESTE,398508,8853,280299,23665
389,202310,ALDEIAS ALTAS,MARANHÃO,NORDESTE,251113,4343,150390,13595
390,202310,NAVIRAÍ,MATO GROSSO DO SUL,CENTRO-OESTE,786777,63599,463982,173494
391,202310,FERNANDO DE NORONHA,PERNAMBUCO,NORDESTE,64613,15946,51806,25040
392,202310,TEIXEIRA SOARES,PARANÁ,SUL,82546,6924,45749,10935
393,202310,ANTONINA,PARANÁ,SUL,253645,10810,149043,28366
394,202310,NOVA AURORA,PARANÁ,SUL,111801,11890,58054,32743
395,202310,VITÓRIA DE SANTO ANTÃO,PERNAMBUCO,NORDESTE,1962680,84255,1551641,257505
396,202310,PIO XII,MARANHÃO,NORDESTE,377715,8292,293390,276269
397,202310,CAPITÃO LEÔNIDAS MARQUES,PARANÁ,SUL,132149,15946,73756,38938
398,202310,JESUÍTAS,PARANÁ,SUL,72397,7822,38557,20309
399,202310,CAMAPUÃ,MATO GROSSO DO SUL,CENTRO-OESTE,183145,13047,109487,34803
400,202310,JABOATÃO DOS GUARARAPES,PERNAMBUCO,NORDESTE,12971879,553839,9957672,1528787
401,202310,BOM JESUS DO TOCANTINS,PARÁ,NORTE,169968,9037,109955,29852
402,202310,NOVA SANTA BÁRBARA,PARANÁ,SUL,39812,2905,23535,7333
403,202310,ANTAS,BAHIA,NORDESTE,120665,2902,85875,9357
404,202310,ANTÔNIO PRADO,RIO GRANDE DO SUL,SUL,83331,9429,48178,27426
405,202310,ICARAÍMA,PARANÁ,SUL,86219,7307,49241,20379
406,202310,ALVORADA DO SUL,PARANÁ,SUL,81786,9674,47468,17773
407,202310,MANDIRITUBA,PARANÁ,SUL,275263,34031,169463,57521
408,202310,GUAÍRA,PARANÁ,SUL,399268,37039,226254,102941
409,202310,MONÇÃO,MARANHÃO,NORDESTE,305965,4565,190379,18841
410,202310,SANTA ISABEL DO IVAÍ,PARANÁ,SUL,77062,7031,47300,24231
411,202310,DIVINÓPOLIS DO TOCANTINS,TOCANTINS,NORTE,98237,7506,63213,15865
412,202310,HONÓRIO SERPA,PARANÁ,SUL,50255,2682,25551,6064
413,202310,MATÕES DO NORTE,MARANHÃO,NORDESTE,100286,1875,63115,6642
414,202310,TEREZINHA,PERNAMBUCO,NORDESTE,51564,832,33373,4674
415,202310,PAU D'ARCO,PARÁ,NORTE,83210,4237,56466,10392
416,202310,PINHALÃO,PARANÁ,SUL,52583,3905,31947,7579
417,202310,PEROBAL,PARANÁ,SUL,52224,4028,30457,12602
418,202310,MANGUEIRINHA,PARANÁ,SUL,148180,14879,81220,35008
419,202310,ESCADA,PERNAMBUCO,NORDESTE,938441,24923,664318,76898
420,202310,SANTA MARIANA,PARANÁ,SUL,117391,9131,69059,20053
421,202310,SANTA ROSA DO TOCANTINS,TOCANTINS,NORTE,73509,3450,41919,11183
422,202310,PIRAÍ DO SUL,PARANÁ,SUL,227229,16441,129880,35708
423,202310,DOUTOR ULYSSES,PARANÁ,SUL,41942,1654,23607,3797
424,202310,SANTA FÉ,PARANÁ,SUL,108384,14859,70066,35103
425,202310,ITIRUÇU,BAHIA,NORDESTE,123435,3788,82920,10579
426,202310,PARAÍSO DO NORTE,PARANÁ,SUL,138418,12342,81283,36831
427,202310,NOVO ACORDO,TOCANTINS,NORTE,59231,2968,38883,10133
428,202310,BARREIROS,PERNAMBUCO,NORDESTE,585985,14270,444008,53777
429,202310,NAZARÉ DA MATA,PERNAMBUCO,NORDESTE,390725,9592,280873,33386
430,202310,COELHO NETO,MARANHÃO,NORDESTE,607558,15125,383653,57078
431,202310,MONTE DO CARMO,TOCANTINS,NORTE,73100,2736,45169,6516
432,202310,RIO FORMOSO,PERNAMBUCO,NORDESTE,338035,4619,243753,18787
433,202310,PAULA FREITAS,PARANÁ,SUL,33381,3972,19557,7324
434,202310,ARCOVERDE,PERNAMBUCO,NORDESTE,1002726,50057,736474,153913
435,202310,ANTÔNIO OLINTO,PARANÁ,SUL,42068,2093,23397,4567
436,202310,LINDOESTE,PARANÁ,SUL,51580,4344,29473,12446
437,202310,LIMOEIRO DO AJURU,PARÁ,NORTE,227036,6118,151510,7493
438,202310,MONTE ALEGRE DE SERGIPE,SERGIPE,NORDESTE,163617,4335,121377,21230
439,202310,MONTE SANTO,BAHIA,NORDESTE,403393,9868,271001,32992
440,202310,SARANDI,PARANÁ,SUL,1388240,150996,928989,297693
441,202310,CARNAÍBA,PERNAMBUCO,NORDESTE,169300,4703,114911,16438
442,202310,CORONEL SAPUCAIA,MATO GROSSO DO SUL,CENTRO-OESTE,137357,7854,86059,19855
443,202310,ITAGIBÁ,BAHIA,NORDESTE,165313,6814,103837,13053
444,202310,CANTAGALO,PARANÁ,SUL,124678,8814,67397,23247
445,202310,LAGOA DA CONFUSÃO,TOCANTINS,NORTE,165520,16273,96622,43934
446,202310,NINA RODRIGUES,MARANHÃO,NORDESTE,129193,1462,79338,4585
447,202310,RIO BRANCO DO IVAÍ,PARANÁ,SUL,33011,2392,19462,4837
448,202310,PARANAGUÁ,PARANÁ,SUL,2811978,234150,1747912,490018
449,202310,LAJEDO,PERNAMBUCO,NORDESTE,426014,21460,336016,67713
450,202310,QUIXABA,PERNAMBUCO,NORDESTE,50869,636,32688,3669
451,202310,CÉU AZUL,PARANÁ,SUL,100454,11200,58787,24574
452,202310,NOSSA SENHORA DAS GRAÇAS,PARANÁ,SUL,36818,2254,21623,5003
453,202310,ALTO PARANÁ,PARANÁ,SUL,154911,15274,89407,28835
454,202310,SELVÍRIA,MATO GROSSO DO SUL,CENTRO-OESTE,83919,5164,51339,14959
455,202310,NILO PEÇANHA,BAHIA,NORDESTE,156060,2989,97534,4918
456,202310,SIDROLÂNDIA,MATO GROSSO DO SUL,CENTRO-OESTE,608473,54859,381042,132970
457,202310,NOVA OLINDA DO MARANHÃO,MARANHÃO,NORDESTE,179903,2336,116689,11789
458,202310,BELÉM,PARÁ,NORTE,36641440,1606154,27743914,5227209
459,202310,CHAPADÃO DO SUL,MATO GROSSO DO SUL,CENTRO-OESTE,413118,57261,249039,110804
460,202310,CAMPO DO TENENTE,PARANÁ,SUL,93278,6912,49472,12972
461,202310,MONTE ALEGRE,PARÁ,NORTE,825416,17147,590941,85343
462,202310,SÃO JOSÉ DAS PALMEIRAS,PARANÁ,SUL,32124,1991,18626,5607
463,202310,PORTO RICO DO MARANHÃO,MARANHÃO,NORDESTE,81462,334,53974,1506
464,202310,ANAPU,PARÁ,NORTE,402500,22874,292747,90083
465,202310,PAULO RAMOS,MARANHÃO,NORDESTE,246522,11219,165566,37082
466,202310,JACAREZINHO,PARANÁ,SUL,451116,41416,287297,109831
467,202310,SÃO DOMINGOS DO CAPIM,PARÁ,NORTE,294033,5314,202450,21587
468,202310,RANCHO ALEGRE,PARANÁ,SUL,33521,2099,20014,4377
469,202310,ITAÚNA DO SUL,PARANÁ,SUL,36823,1514,20605,3781
470,202310,CONGONHINHAS,PARANÁ,SUL,64859,3602,40547,8644
471,202310,PORTO VITÓRIA,PARANÁ,SUL,23975,1828,14472,3276
472,202310,TABIRA,PERNAMBUCO,NORDESTE,318255,11785,231541,51220
473,202310,ELDORADO DO CARAJÁS,PARÁ,NORTE,471116,21282,310498,77736
474,202310,SANTA IZABEL DO PARÁ,PARÁ,NORTE,1082600,41835,788041,122209
475,202310,MATINHOS,PARANÁ,SUL,570035,75266,364087,143965
476,202310,GUARATUBA,PARANÁ,SUL,536748,74110,333606,160165
477,202310,JUCATI,PERNAMBUCO,NORDESTE,77727,1200,53059,4611
478,202310,CANÁPOLIS,BAHIA,NORDESTE,63413,2026,44808,5924
479,202310,MEDICILÂNDIA,PARÁ,NORTE,274907,9995,171394,48901
480,202310,CHAVES,PARÁ,NORTE,112530,1946,83252,5228
481,202310,NOVA SANTA ROSA,PARANÁ,SUL,56342,8537,30264,32605
482,202310,LAGOA DO OURO,PERNAMBUCO,NORDESTE,95633,1034,70021,5357
483,202310,RONDON DO PARÁ,PARÁ,NORTE,599540,31876,397610,90195
484,202310,RIACHO DAS ALMAS,PERNAMBUCO,NORDESTE,203981,6712,156730,16450
485,202310,DOURADOS,MATO GROSSO DO SUL,CENTRO-OESTE,3790475,401496,2416563,1011691
486,202310,GARRAFÃO DO NORTE,PARÁ,NORTE,246973,8897,170772,24615
487,202310,MIRANDIBA,PERNAMBUCO,NORDESTE,190217,2470,125917,17555
488,202310,SANTA CRUZ,PERNAMBUCO,NORDESTE,136384,1950,98973,9652
489,202310,MIRADOR,PARANÁ,SUL,24780,635,13576,1640
490,202310,FLORESTA DO ARAGUAIA,PARÁ,NORTE,250840,12048,150658,49882
491,202310,SANTA CRUZ DO ARARI,PARÁ,NORTE,94682,540,64602,2087
492,202310,ADRIANÓPOLIS,PARANÁ,SUL,71028,4017,40934,9931
493,202310,RIO AZUL,PARANÁ,SUL,86250,10471,42323,20027
494,202310,MARACANÃ,PARÁ,NORTE,308641,4537,226739,12820
495,202310,MUNHOZ DE MELO,PARANÁ,SUL,38610,4643,26530,5895
496,202310,BREVES,PARÁ,NORTE,982957,31810,722664,88399
497,202310,ANAJATUBA,MARANHÃO,NORDESTE,247662,3843,155757,15661
498,202310,CÂNDIDO DE ABREU,PARANÁ,SUL,105291,6337,57378,14549
499,202310,PALMEIRINA,PERNAMBUCO,NORDESTE,68189,721,41207,2160
500,202310,VARGEM GRANDE,MARANHÃO,NORDESTE,449644,9178,305429,35537
501,202310,PEABIRU,PARANÁ,SUL,155726,14582,92462,34341
502,202310,NOVA LONDRINA,PARANÁ,SUL,137451,16817,82646,38709
503,202310,IPOJUCA,PERNAMBUCO,NORDESTE,1670849,105488,1303524,305775
504,202310,REALEZA,PARANÁ,SUL,157675,27213,88392,67592
505,202310,RIACHINHO,TOCANTINS,NORTE,59978,1173,39832,2308
506,202310,SÃO JORGE D'OESTE,PARANÁ,SUL,65593,7817,37235,20558
507,202310,RESERVA,PARANÁ,SUL,234906,16673,133416,36886
508,202310,CAMPO MOURÃO,PARANÁ,SUL,1203622,169997,755236,393067
509,202310,MIRANDA DO NORTE,MARANHÃO,NORDESTE,297087,11589,203291,40835
510,202310,NOVA AMÉRICA DA COLINA,PARANÁ,SUL,41387,2058,22541,3984
511,202310,SIQUEIRA CAMPOS,PARANÁ,SUL,215694,28370,137153,66087
512,202310,SATUBINHA,MARANHÃO,NORDESTE,95234,1451,58544,5352
513,202310,SAPOPEMA,PARANÁ,SUL,54701,4524,33403,8361
514,202310,TRAIRÃO,PARÁ,NORTE,232423,15809,141520,49687
515,202310,IRITUIA,PARÁ,NORTE,294402,6640,200783,20144
516,202310,PITANGUEIRAS,PARANÁ,SUL,33486,2727,18731,5253
517,202310,FRANCISCO ALVES,PARANÁ,SUL,63622,4926,37114,13756
518,202310,PANELAS,PERNAMBUCO,NORDESTE,258886,3511,414300,9911
519,202310,CANAÃ DOS CARAJÁS,PARÁ,NORTE,1166305,130986,766755,394929
520,202310,BARRA DO MENDES,BAHIA,NORDESTE,121843,2836,80996,12493
521,202310,AMAPÁ DO MARANHÃO,MARANHÃO,NORDESTE,88271,2168,58710,7865
522,202310,PESQUEIRA,PERNAMBUCO,NORDESTE,614390,21217,438566,71156
523,202310,GARANHUNS,PERNAMBUCO,NORDESTE,2177286,113557,1528146,350754
524,202310,CONDADO,PERNAMBUCO,NORDESTE,328268,7816,258856,27606
525,202310,CAPOEIRAS,PERNAMBUCO,NORDESTE,125993,2223,93317,7705
526,202310,ITACURUBA,PERNAMBUCO,NORDESTE,77383,514,54449,3433
527,202310,LAGOA DO CARRO,PERNAMBUCO,NORDESTE,190992,5088,147991,18651
528,202310,UMUARAMA,PARANÁ,SUL,1178222,188077,753428,423454
529,202310,LAGOA GRANDE,PERNAMBUCO,NORDESTE,396586,7874,299928,37797
530,202310,CACHOEIRA GRANDE,MARANHÃO,NORDESTE,85893,1425,52886,4427
531,202310,RIBAS DO RIO PARDO,MATO GROSSO DO SUL,CENTRO-OESTE,346150,58724,236417,162419
532,202310,FOZ DO IGUAÇU,PARANÁ,SUL,4391844,455859,2841716,1214325
533,202310,JENIPAPO DOS VIEIRAS,MARANHÃO,NORDESTE,96772,1804,61596,5361
534,202310,MUANÁ,PARÁ,NORTE,309706,3987,221220,7920
535,202310,RIBEIRÃO,PERNAMBUCO,NORDESTE,576118,13503,397776,40530
536,202310,CORONEL VIVIDA,PARANÁ,SUL,202783,21106,114542,50882
537,202310,SIRINHAÉM,PERNAMBUCO,NORDESTE,551143,11619,417222,46273
538,202310,CARIRI DO TOCANTINS,TOCANTINS,NORTE,44392,2849,28723,9319
539,202310,OROBÓ,PERNAMBUCO,NORDESTE,187573,4584,159503,17708
540,202310,PAU D'ARCO,TOCANTINS,NORTE,76110,2222,48929,6635
541,202310,PETROLÂNDIA,PERNAMBUCO,NORDESTE,531594,12964,347646,54533
542,202310,CANHOTINHO,PERNAMBUCO,NORDESTE,205755,4691,143568,17384
543,202310,BELÉM DE MARIA,PERNAMBUCO,NORDESTE,107542,1424,104451,2957
544,202310,BURITI DO TOCANTINS,TOCANTINS,NORTE,109470,5860,71917,15661
545,202310,BREJO GRANDE DO ARAGUAIA,PARÁ,NORTE,94158,1518,60756,4067
546,202310,BELO JARDIM,PERNAMBUCO,NORDESTE,875251,47524,646609,136862
547,202310,BORRAZÓPOLIS,PARANÁ,SUL,63902,5750,36621,14897
548,202310,MERCEDES,PARANÁ,SUL,36518,4646,17405,11273
549,202310,SÃO LOURENÇO DA MATA,PERNAMBUCO,NORDESTE,1875648,63190,1423638,150950
550,202310,SÃO SEBASTIÃO DO TOCANTINS,TOCANTINS,NORTE,56307,1320,34926,3073
551,202310,INAJÁ,PARANÁ,SUL,28378,2157,16759,4881
552,202310,NOVA LARANJEIRAS,PARANÁ,SUL,58869,4411,31511,10287
553,202310,MARIPÁ,PARANÁ,SUL,41110,3699,22124,10088
554,202310,SALTO DO LONTRA,PARANÁ,SUL,124718,13115,62344,27052
555,202310,VITÓRIA DO MEARIM,MARANHÃO,NORDESTE,410736,19730,279568,44138
556,202310,BANNACH,PARÁ,NORTE,37381,1170,24057,5660
557,202310,LONDRINA,PARANÁ,SUL,7564112,1050173,5148956,4953272
558,202310,MACHADOS,PERNAMBUCO,NORDESTE,106728,1898,85334,4198
559,202310,JARAGUARI,MATO GROSSO DO SUL,CENTRO-OESTE,49891,4907,34719,8939
560,202310,JUREMA,PERNAMBUCO,NORDESTE,106163,2805,75931,5800
561,202310,SANTA CECÍLIA DO PAVÃO,PARANÁ,SUL,37202,2245,21134,4315
562,202310,COLINAS DO TOCANTINS,TOCANTINS,NORTE,643765,52415,415679,142912
563,202310,PALMITAL,PARANÁ,SUL,119206,7850,71773,18329
564,202310,SÃO GABRIEL DO OESTE,MATO GROSSO DO SUL,CENTRO-OESTE,387686,38422,224983,97139
565,202310,CAMBIRA,PARANÁ,SUL,82713,9144,48495,17336
566,202310,BAIÃO,PARÁ,NORTE,389494,8460,261688,23059
567,202310,ITAPARICA,BAHIA,NORDESTE,383479,9868,334653,22478
568,202310,UNIFLOR,PARANÁ,SUL,22646,1386,15266,3452
569,202310,KALORÉ,PARANÁ,SUL,32163,2860,19307,5734
570,202310,CURIONÓPOLIS,PARÁ,NORTE,404280,13598,262689,57097
571,202310,SANTA MARIA DO PARÁ,PARÁ,NORTE,306613,18819,235949,59928
572,202310,PINHAL DE SÃO BENTO,PARANÁ,SUL,17415,1047,9378,2408
573,202310,ALTO ALEGRE DO MARANHÃO,MARANHÃO,NORDESTE,321807,9177,226752,41617
574,202310,AVEIRO,PARÁ,NORTE,146058,1993,86855,4866
575,202310,ABATIÁ,PARANÁ,SUL,62018,4174,37999,10412
576,202310,TACAIMBÓ,PERNAMBUCO,NORDESTE,95969,2126,65546,13556
577,202310,BOM LUGAR,MARANHÃO,NORDESTE,112474,1875,72277,6910
578,202310,PRIMEIRO DE MAIO,PARANÁ,SUL,105658,6458,62635,14342
579,202310,BOA VISTA DO SUL,RIO GRANDE DO SUL,SUL,9296,1356,5763,1689
580,202310,SANTANA DO ITARARÉ,PARANÁ,SUL,47660,2265,39089,6235
581,202310,GOIANORTE,TOCANTINS,NORTE,63843,1916,41659,15941
582,202310,BOM PRINCÍPIO,RIO GRANDE DO SUL,SUL,99211,14425,53940,39051
583,202310,PEDRINHAS,SERGIPE,NORDESTE,120988,2322,88951,7559
584,202310,BRUMADO,BAHIA,NORDESTE,845415,65631,567352,134007
585,202310,TACARATU,PERNAMBUCO,NORDESTE,185700,2849,123948,10497
586,202310,SÍTIO DO MATO,BAHIA,NORDESTE,140184,2956,93118,6381
587,202310,SANTO ANTÔNIO DA PLATINA,PARANÁ,SUL,486564,51623,330098,124948
588,202310,SANTA FILOMENA,PERNAMBUCO,NORDESTE,121037,1180,84250,5690
589,202310,CARLOS BARBOSA,RIO GRANDE DO SUL,SUL,230005,25309,122917,77650
590,202310,PALMARES,PERNAMBUCO,NORDESTE,920818,40055,674318,128005
591,202310,BREJO GRANDE,SERGIPE,NORDESTE,88456,1097,65314,4897
592,202310,PRESIDENTE CASTELO BRANCO,PARANÁ,SUL,53912,3963,32014,8472
593,202310,SALVATERRA,PARÁ,NORTE,287875,7255,208242,19690
594,202310,VISEU,PARÁ,NORTE,436936,13000,299053,33606
595,202310,RIO VERDE DE MATO GROSSO,MATO GROSSO DO SUL,CENTRO-OESTE,265172,19139,162703,49322
596,202310,LEÓPOLIS,PARANÁ,SUL,33805,1680,19052,3488
597,202310,SANTA MARIA DO HERVAL,RIO GRANDE DO SUL,SUL,34287,2914,20646,8155
598,202310,REDENÇÃO,PARÁ,NORTE,1642564,122448,1113997,369936
599,202310,SANTA TEREZINHA,BAHIA,NORDESTE,117304,2808,81075,7027
600,202310,TAVARES,RIO GRANDE DO SUL,SUL,40985,3243,22800,9764
601,202310,ALENQUER,PARÁ,NORTE,692956,18303,479692,57821
602,202310,ALMEIRIM,PARÁ,NORTE,590899,14834,390733,53768
603,202310,JAPORÃ,MATO GROSSO DO SUL,CENTRO-OESTE,44302,1325,24040,2384
604,202310,JACUNDÁ,PARÁ,NORTE,742652,22292,496804,78266
605,202310,FEIRA NOVA,PERNAMBUCO,NORDESTE,227608,6978,184268,24044
606,202310,MARIANÓPOLIS DO TOCANTINS,TOCANTINS,NORTE,62065,6001,38669,14595
607,202310,AMAMBAI,MATO GROSSO DO SUL,CENTRO-OESTE,389542,34744,221626,109798
608,202310,MIRADOR,MARANHÃO,NORDESTE,221668,4819,142876,26836
609,202310,JÚLIO DE CASTILHOS,RIO GRANDE DO SUL,SUL,190238,17344,113431,45420
610,202310,POÇÕES,BAHIA,NORDESTE,529297,27060,372359,68235
611,202310,CIDELÂNDIA,MARANHÃO,NORDESTE,206253,6352,135454,22481
612,202310,ITAGUATINS,TOCANTINS,NORTE,69714,1248,46698,3228
613,202310,AFRÂNIO,PERNAMBUCO,NORDESTE,196577,3248,138979,18750
614,202310,ITABAIANINHA,SERGIPE,NORDESTE,473791,17056,356169,59781
615,202310,CRISTÓPOLIS,BAHIA,NORDESTE,137455,3374,92322,12970
616,202310,FIGUEIRÃO,MATO GROSSO DO SUL,CENTRO-OESTE,25473,2362,14824,6003
617,202310,NOVA ITARANA,BAHIA,NORDESTE,94720,1592,63305,3193
618,202310,SANTA LÚCIA,PARANÁ,SUL,30696,3125,14636,6878
619,202310,MILAGRES DO MARANHÃO,MARANHÃO,NORDESTE,40819,251,24888,1707
620,202310,MOITA BONITA,SERGIPE,NORDESTE,82388,3177,106486,5095
621,202310,QUATIGUÁ,PARANÁ,SUL,63375,7224,40235,17990
622,202310,CONCEIÇÃO DO ARAGUAIA,PARÁ,NORTE,716832,44190,512557,140022
623,202310,BARRA DO CHOÇA,BAHIA,NORDESTE,332363,18310,227649,50870
624,202310,ITACURUBI,RIO GRANDE DO SUL,SUL,20856,1002,12417,2806
625,202310,MIRINZAL,MARANHÃO,NORDESTE,198784,4659,136975,15589
626,202310,CARUTAPERA,MARANHÃO,NORDESTE,322085,10805,224552,31519
627,202310,BALSA NOVA,PARANÁ,SUL,149914,14761,85243,19933
628,202310,FERNANDES PINHEIRO,PARANÁ,SUL,51782,2402,30605,5884
629,202310,ARATUÍPE,BAHIA,NORDESTE,104327,2382,70895,5032
630,202310,TRIUNFO,PERNAMBUCO,NORDESTE,144043,4697,98982,20056
631,202310,BOA VENTURA DE SÃO ROQUE,PARANÁ,SUL,45933,3992,25719,7183
632,202310,GONÇALVES DIAS,MARANHÃO,NORDESTE,190970,4361,129341,12726
633,202310,JOÃO LISBOA,MARANHÃO,NORDESTE,421806,12998,287240,40417
634,202310,LUNARDELLI,PARANÁ,SUL,39044,2724,34291,6536
635,202310,JAGUARIAÍVA,PARANÁ,SUL,383431,37205,225397,68456
636,202310,LAGOA GRANDE DO MARANHÃO,MARANHÃO,NORDESTE,130902,1762,85007,8576
637,202310,LAGO DOS RODRIGUES,MARANHÃO,NORDESTE,117938,3353,77353,12138
638,202310,FLORES,PERNAMBUCO,NORDESTE,215397,3970,171351,19098
639,202310,NOVA ANDRADINA,MATO GROSSO DO SUL,CENTRO-OESTE,637539,63671,393492,152272
640,202310,TAIPAS DO TOCANTINS,TOCANTINS,NORTE,29606,1142,19432,2636
641,202310,QUIXABEIRA,BAHIA,NORDESTE,115801,2781,77237,8742
642,202310,JAQUEIRA,PERNAMBUCO,NORDESTE,119318,3242,79175,9131
643,202310,JAÚ DO TOCANTINS,TOCANTINS,NORTE,36298,1526,22381,5350
644,202310,SANTA MARIA DAS BARREIRAS,PARÁ,NORTE,135455,12980,86632,40934
645,202310,PARANHOS,MATO GROSSO DO SUL,CENTRO-OESTE,82520,3915,45605,11921
646,202310,PAULISTA,PERNAMBUCO,NORDESTE,6347083,258798,5074301,703406
647,202310,PRAIA NORTE,TOCANTINS,NORTE,110066,1290,71229,4219
648,202310,LAGOA DOS GATOS,PERNAMBUCO,NORDESTE,146412,2267,101995,7697
649,202310,JUARINA,TOCANTINS,NORTE,28153,1252,16715,3592
650,202310,SÃO FRANCISCO DO PARÁ,PARÁ,NORTE,189150,5467,146705,13624
651,202310,EXU,PERNAMBUCO,NORDESTE,363419,6188,247964,32673
652,202310,CACHOEIRA DO ARARI,PARÁ,NORTE,226294,2337,153206,10205
653,202310,SÃO SEBASTIÃO DA BOA VISTA,PARÁ,NORTE,305800,4658,225234,9150
654,202310,SANTA RITA DE CÁSSIA,BAHIA,NORDESTE,318032,10311,212595,26368
655,202310,JATOBÁ,MARANHÃO,NORDESTE,97921,694,57643,3360
656,202310,MELGAÇO,PARÁ,NORTE,148096,2074,103457,7795
657,202310,AURORA DO PARÁ,PARÁ,NORTE,216553,5931,152134,19745
658,202310,SANTA RITA DO TOCANTINS,TOCANTINS,NORTE,22625,1918,13617,3570
659,202310,CASCAVEL,PARANÁ,SUL,4569755,6651814,2840220,22721391
660,202310,PRESIDENTE JUSCELINO,MARANHÃO,NORDESTE,107197,1892,67783,3192
661,202310,ENTRE-IJUÍS,RIO GRANDE DO SUL,SUL,65054,5894,38482,15263
662,202310,NOVA HARTZ,RIO GRANDE DO SUL,SUL,276997,24979,167197,64698
663,202310,SANTA TEREZINHA,PERNAMBUCO,NORDESTE,118602,1960,80804,11232
664,202310,PIUM,TOCANTINS,NORTE,83740,3107,52438,6961
665,202310,TRACUATEUA,PARÁ,NORTE,237096,3748,167956,8637
666,202310,ITUPIRANGA,PARÁ,NORTE,639807,22196,429156,77968
667,202310,IPÊ,RIO GRANDE DO SUL,SUL,30487,2743,18985,13089
668,202310,TURIAÇU,MARANHÃO,NORDESTE,424386,4541,305075,20840
669,202310,NOVA IPIXUNA,PARÁ,NORTE,187977,6592,126128,22288
